an,judet,oras_tip,sex,profil,nota_romana,nota_matematica,nota_istorie,nota_specialitate,nota_lb_moderna,medie_generala,promovat,sesiune,tip_scoala
2020,Sibiu,Urban,F,Real,5.61,9.49,,,7.48,0.0,0,vara,Liceu teoretic
2020,Maramures,Urban,F,Uman,7.93,,6.7,4.41,7.97,6.58,0,vara,Liceu teoretic
2020,Sibiu,Urban,F,Sportiv,6.53,,,6.62,5.29,0.0,0,toamna,Liceu tehnic
2020,Suceava,Urban,F,Tehnologic,6.57,6.27,,6.64,8.13,6.73,1,vara,Liceu teoretic
2020,Timis,Urban,F,Tehnologic,8.28,,,9.49,7.3,0.0,0,vara,Liceu tehnic
2020,Mehedinti,Urban,F,Real,,8.28,,7.04,6.74,0.0,0,vara,Colegiu national
2020,Arges,Urban,F,Real,7.15,7.74,,8.83,8.95,8.06,1,vara,Colegiu national
2020,Valcea,Rural,F,Pedagogic,6.71,,6.35,5.81,6.48,6.32,1,vara,Liceu tehnic
2020,Olt,Rural,F,Uman,7.67,,5.03,5.25,5.59,5.93,0,toamna,Liceu tehnic
2020,Arges,Urban,M,Real,6.27,8.14,,7.79,,7.4,1,vara,Liceu teoretic
2020,Timis,Urban,F,Real,5.91,8.04,,8.79,7.05,7.5,1,vara,Grup scolar
2020,Ialomita,Urban,M,Real,4.76,6.44,,4.66,,5.29,0,vara,Liceu teoretic
2020,Ilfov,Urban,F,Tehnologic,6.53,8.89,,6.79,6.67,7.3,1,vara,Liceu tehnic
2020,Valcea,Rural,F,Tehnologic,4.11,5.99,,4.3,,4.8,0,toamna,Liceu tehnic
2020,Mehedinti,Urban,M,Uman,5.95,,9.94,6.71,8.57,7.68,1,vara,Liceu teoretic
2020,Braila,Urban,M,Real,7.31,4.03,,4.81,4.38,5.24,0,vara,Liceu teoretic
2020,Teleorman,Urban,F,Real,5.55,5.93,,5.58,5.28,5.63,0,vara,Liceu teoretic
2020,Maramures,Rural,F,Uman,4.91,,8.42,6.39,5.75,6.46,0,toamna,Liceu teoretic
2020,Arges,Rural,F,Tehnologic,6.25,5.92,,7.04,,6.4,1,toamna,Liceu teoretic
2020,Valcea,Urban,F,Uman,7.46,,7.41,7.13,5.98,7.14,1,vara,Grup scolar
2020,Mehedinti,Rural,F,Real,8.21,6.61,,6.66,,7.16,1,vara,Liceu tehnic
2020,Prahova,Urban,F,Real,4.99,7.04,,5.92,6.79,6.1,0,vara,Liceu teoretic
2020,Sibiu,Rural,M,Uman,4.44,,7.17,7.12,6.31,6.25,0,vara,Liceu tehnic
2020,Botosani,Urban,M,Tehnologic,,4.59,,7.91,5.1,0.0,0,vara,Liceu teoretic
2020,Botosani,Urban,M,Real,7.06,8.39,,5.7,6.33,6.95,1,vara,Liceu teoretic
2020,Gorj,Rural,M,Uman,7.2,,5.85,5.2,7.76,6.32,1,toamna,Grup scolar
2020,Prahova,Rural,F,Uman,7.82,,6.02,6.36,4.73,6.45,1,vara,Grup scolar
2020,Timis,Urban,F,Tehnologic,8.24,7.34,,6.23,,7.27,1,toamna,Colegiu national
2020,Giurgiu,Urban,F,Pedagogic,7.74,,5.77,7.85,5.67,6.91,1,vara,Grup scolar
2020,Brasov,Rural,F,Uman,7.87,,6.28,7.91,8.68,7.54,1,vara,Grup scolar
2020,Bacau,Rural,F,Pedagogic,6.28,,6.26,6.49,5.59,6.24,1,vara,Liceu tehnic
2020,Ilfov,Rural,M,Tehnologic,5.6,7.47,,6.22,7.54,6.59,1,toamna,Grup scolar
2020,Covasna,Urban,F,Real,7.23,8.69,,6.79,7.52,7.56,1,vara,Liceu tehnic
2020,Bistrita-Nasaud,Rural,F,Tehnologic,5.58,7.25,,6.42,4.64,6.16,1,vara,Liceu teoretic
2020,Prahova,Urban,M,Uman,6.85,,7.1,8.44,9.04,7.69,1,vara,Grup scolar
2020,Bihor,Urban,F,Sportiv,4.61,,6.66,6.46,8.65,6.3,0,vara,Liceu teoretic
2020,Bistrita-Nasaud,Urban,M,Uman,7.68,,8.52,,7.4,0.0,0,vara,Liceu teoretic
2020,Arges,Urban,M,Uman,6.47,,8.55,7.51,7.25,7.47,1,vara,Liceu tehnic
2020,Mures,Urban,F,Sportiv,6.2,,6.06,8.75,9.03,7.29,1,vara,Grup scolar
2020,Galati,Urban,M,Real,6.07,5.98,,5.52,6.75,5.98,0,vara,Liceu teoretic
2020,Buzau,Urban,F,Uman,6.49,,6.48,7.64,8.2,7.06,1,vara,Liceu tehnic
2020,Botosani,Urban,F,Tehnologic,7.03,7.54,,4.17,5.55,6.15,0,vara,Liceu tehnic
2020,Alba,Rural,F,Tehnologic,7.09,3.41,,5.35,5.65,5.34,0,vara,Liceu tehnic
2020,Alba,Urban,M,Tehnologic,,8.35,,6.88,5.41,0.0,0,toamna,Liceu tehnic
2020,Dolj,Urban,F,Uman,6.52,,7.28,6.24,7.47,6.79,1,toamna,Liceu tehnic
2020,Harghita,Rural,F,Uman,8.74,,5.97,5.53,,6.75,1,vara,Grup scolar
2020,Suceava,Rural,M,Uman,,,,6.03,6.17,0.0,0,toamna,Liceu teoretic
2020,Constanta,Urban,M,Uman,7.26,,8.03,5.3,7.25,6.92,1,vara,Grup scolar
2020,Bistrita-Nasaud,Rural,M,Real,4.71,6.28,,6.5,7.28,6.04,0,vara,Liceu teoretic
2020,Neamt,Urban,F,Uman,6.91,,5.83,7.21,7.25,6.74,1,vara,Liceu tehnic
2020,Satu Mare,Urban,M,Real,9.01,8.89,,8.27,5.35,8.24,1,toamna,Colegiu national
2020,Giurgiu,Rural,F,Real,7.65,6.83,,5.98,6.34,6.75,1,toamna,Grup scolar
2020,Dambovita,Rural,F,Real,5.34,6.84,,6.05,4.05,5.79,0,toamna,Liceu teoretic
2020,Bacau,Urban,F,Tehnologic,8.22,9.04,,8.05,4.89,7.93,1,vara,Colegiu national
2020,Salaj,Urban,F,Uman,6.48,,7.3,5.69,4.54,6.21,1,vara,Liceu teoretic
2020,Alba,Rural,F,Uman,5.86,,5.4,7.12,,6.13,1,vara,Liceu tehnic
2020,Cluj,Rural,M,Uman,6.49,,7.56,6.65,7.29,6.96,1,vara,Colegiu national
2020,Brasov,Urban,F,Real,6.8,7.23,,6.84,,6.96,1,vara,Liceu teoretic
2020,Harghita,Urban,M,Uman,9.63,,7.8,8.03,,8.49,1,vara,Colegiu national
2020,Bacau,Rural,F,Real,6.21,6.62,,5.3,6.26,6.07,1,vara,Liceu teoretic
2020,Salaj,Urban,F,Tehnologic,10.0,8.14,,7.56,,8.57,1,vara,Colegiu national
2020,Teleorman,Urban,M,Real,6.4,8.63,,5.85,7.2,6.99,1,vara,Colegiu national
2020,Hunedoara,Urban,F,Uman,9.2,,8.8,8.69,8.04,8.77,1,toamna,Colegiu national
2020,Giurgiu,Urban,M,Uman,6.0,,6.82,7.83,7.28,6.94,1,vara,Liceu teoretic
2020,Ialomita,Rural,F,Uman,6.31,,4.88,8.03,,6.41,0,vara,Liceu teoretic
2020,Maramures,Rural,F,Real,,6.47,,5.37,5.84,0.0,0,vara,Grup scolar
2020,Cluj,Urban,M,Tehnologic,6.55,8.88,,7.11,5.74,7.26,1,vara,Grup scolar
2020,Bihor,Urban,F,Uman,6.56,,7.46,6.64,6.91,6.89,1,vara,Liceu tehnic
2020,Dambovita,Rural,F,Tehnologic,6.24,5.92,,7.47,5.96,6.46,1,vara,Liceu tehnic
2020,Timis,Urban,M,Real,8.8,9.9,,7.43,,8.71,1,vara,Colegiu national
2020,Mures,Rural,M,Tehnologic,8.27,7.54,,5.98,5.45,7.0,1,vara,Liceu tehnic
2020,Ilfov,Urban,M,Real,6.37,7.19,,7.18,7.43,6.99,1,toamna,Liceu teoretic
2020,Harghita,Urban,M,Real,8.88,9.34,,8.13,8.92,8.8,1,toamna,Colegiu national
2020,Ialomita,Urban,M,Real,7.03,6.99,,7.35,,7.12,1,vara,Liceu teoretic
2020,Cluj,Rural,F,Real,5.57,7.15,,6.48,4.83,6.18,1,toamna,Grup scolar
2020,Bucuresti,Rural,M,Tehnologic,8.6,7.04,,6.77,8.15,7.57,1,toamna,Liceu tehnic
2020,Gorj,Urban,M,Real,5.61,7.56,,6.91,6.62,6.68,1,vara,Liceu tehnic
2020,Alba,Urban,F,Tehnologic,7.5,,,4.97,6.99,0.0,0,vara,Colegiu national
2020,Bacau,Urban,M,Real,5.75,7.55,,7.76,7.42,7.08,1,vara,Liceu teoretic
2020,Arges,Urban,M,Uman,5.18,,,7.27,5.91,0.0,0,toamna,Liceu tehnic
2020,Hunedoara,Rural,M,Pedagogic,5.43,,6.05,7.45,7.34,6.46,1,vara,Colegiu national
2020,Dambovita,Urban,F,Uman,7.02,,7.09,7.62,5.91,7.05,1,vara,Liceu teoretic
2020,Cluj,Urban,F,Tehnologic,4.35,6.33,,6.44,4.74,5.57,0,vara,Liceu tehnic
2020,Tulcea,Urban,M,Real,6.44,6.44,,6.57,7.65,6.65,1,vara,Liceu teoretic
2020,Olt,Urban,F,Real,6.01,5.39,,8.34,4.96,6.35,1,toamna,Liceu tehnic
2020,Ialomita,Rural,F,Uman,6.3,,6.82,4.97,,6.03,0,toamna,Liceu teoretic
2020,Covasna,Rural,F,Pedagogic,7.06,,6.48,7.14,5.99,6.76,1,vara,Colegiu national
2020,Bihor,Urban,F,Real,5.93,9.15,,5.7,6.4,6.85,1,vara,Liceu teoretic
2020,Harghita,Urban,M,Tehnologic,6.18,9.32,,6.76,,7.42,1,vara,Colegiu national
2020,Harghita,Rural,F,Pedagogic,9.18,,5.79,8.1,5.71,7.41,1,vara,Colegiu national
2020,Caras-Severin,Rural,F,Sportiv,4.59,,6.0,7.3,4.11,5.7,0,vara,Colegiu national
2020,Ialomita,Rural,M,Sportiv,4.58,,4.93,7.69,5.04,5.63,0,vara,Grup scolar
2020,Buzau,Urban,F,Tehnologic,8.1,6.63,,6.86,7.38,7.22,1,vara,Liceu teoretic
2020,Salaj,Urban,M,Real,7.12,7.62,,6.84,4.99,6.88,1,vara,Grup scolar
2020,Caras-Severin,Urban,F,Pedagogic,4.71,,7.57,7.42,5.73,6.45,0,vara,Liceu teoretic
2020,Bucuresti,Urban,M,Pedagogic,7.21,,6.81,6.21,6.94,6.77,1,vara,Liceu tehnic
2020,Mures,Urban,F,Uman,8.6,,8.43,7.63,7.38,8.1,1,vara,Liceu teoretic
2020,Harghita,Rural,F,Real,5.93,,,6.89,6.53,0.0,0,vara,Colegiu national
2020,Satu Mare,Rural,F,Uman,5.85,,8.91,5.05,6.31,6.56,1,vara,Grup scolar
2020,Brasov,Rural,F,Real,6.51,6.02,,6.47,2.04,5.72,0,toamna,Grup scolar
2020,Prahova,Urban,M,Uman,7.94,,7.83,7.02,5.33,7.27,1,vara,Liceu teoretic
2020,Vaslui,Urban,F,Tehnologic,4.97,6.02,,6.98,6.79,6.1,0,vara,Liceu teoretic
2020,Hunedoara,Urban,F,Tehnologic,7.5,5.57,,8.51,,7.19,1,toamna,Colegiu national
2020,Bihor,Rural,M,Tehnologic,7.8,5.26,,6.85,6.94,6.68,1,vara,Grup scolar
2020,Olt,Rural,F,Uman,5.42,,7.93,6.51,8.9,6.95,1,vara,Liceu teoretic
2020,Mures,Rural,M,Uman,7.66,,6.54,3.85,5.7,5.97,0,vara,Grup scolar
2020,Bistrita-Nasaud,Urban,F,Sportiv,7.43,,5.68,7.27,6.05,6.69,1,toamna,Liceu tehnic
2020,Iasi,Rural,M,Tehnologic,6.59,7.69,,7.39,5.33,6.95,1,vara,Colegiu national
2020,Iasi,Urban,M,Tehnologic,6.59,4.36,,6.95,8.03,6.26,0,vara,Liceu tehnic
2020,Olt,Urban,F,Tehnologic,8.09,7.74,,6.51,6.8,7.35,1,vara,Grup scolar
2020,Constanta,Rural,F,Tehnologic,6.01,6.37,,6.44,6.15,6.26,1,vara,Grup scolar
2020,Dolj,Urban,F,Pedagogic,6.9,,8.22,6.57,6.14,7.07,1,vara,Liceu teoretic
2020,Dambovita,Urban,M,Uman,8.95,,5.21,6.24,5.75,6.65,1,vara,Liceu tehnic
2020,Mehedinti,Rural,M,Uman,4.71,,7.21,3.75,7.73,5.58,0,vara,Grup scolar
2020,Braila,Rural,F,Uman,5.59,,7.46,,7.4,0.0,0,vara,Liceu teoretic
2020,Arad,Urban,M,Tehnologic,8.15,6.19,,6.74,6.96,7.02,1,vara,Liceu tehnic
2020,Bacau,Rural,M,Pedagogic,7.48,,5.8,7.65,6.54,6.91,1,vara,Liceu teoretic
2020,Giurgiu,Urban,F,Uman,8.91,,5.18,8.2,6.27,7.26,1,vara,Colegiu national
2020,Valcea,Urban,M,Real,5.69,,,3.36,7.21,0.0,0,vara,Liceu teoretic
2020,Suceava,Rural,M,Uman,,,9.84,6.04,6.28,0.0,0,toamna,Liceu tehnic
2020,Teleorman,Urban,F,Sportiv,4.36,,5.53,8.41,4.64,5.89,0,toamna,Liceu tehnic
2020,Bistrita-Nasaud,Rural,M,Real,7.58,5.56,,6.05,6.29,6.38,1,vara,Liceu teoretic
2020,Alba,Urban,M,Uman,,,6.82,6.58,6.92,0.0,0,vara,Colegiu national
2020,Arges,Urban,M,Real,6.34,7.77,,7.7,6.48,7.16,1,vara,Liceu teoretic
2020,Teleorman,Urban,M,Pedagogic,7.43,,9.37,7.32,5.57,7.69,1,toamna,Grup scolar
2020,Vrancea,Rural,F,Uman,7.66,,5.16,5.36,8.15,6.36,1,toamna,Liceu tehnic
2020,Arges,Rural,F,Uman,7.31,,6.9,4.01,7.09,6.22,0,vara,Liceu tehnic
2020,Bucuresti,Urban,F,Real,8.92,9.33,,7.12,6.11,8.12,1,vara,Colegiu national
2020,Satu Mare,Urban,F,Tehnologic,4.98,,,6.78,4.83,0.0,0,vara,Liceu teoretic
2020,Covasna,Urban,M,Uman,6.81,,7.14,8.24,7.09,7.35,1,vara,Colegiu national
2020,Bacau,Urban,M,Uman,6.64,,5.34,6.9,8.2,6.57,1,toamna,Grup scolar
2020,Covasna,Urban,M,Uman,7.6,,8.02,5.18,8.19,7.11,1,toamna,Liceu tehnic
2020,Botosani,Urban,F,Uman,4.92,,8.55,8.42,6.11,7.13,0,vara,Liceu tehnic
2020,Bacau,Urban,F,Tehnologic,5.16,7.16,,6.97,7.71,6.61,1,vara,Colegiu national
2020,Arges,Rural,F,Real,6.02,5.34,,5.57,7.97,5.98,0,vara,Colegiu national
2020,Hunedoara,Urban,F,Real,9.15,8.54,,,7.12,0.0,0,vara,Colegiu national
2020,Constanta,Rural,M,Tehnologic,6.29,3.88,,6.8,4.98,5.56,0,toamna,Grup scolar
2020,Bistrita-Nasaud,Urban,F,Tehnologic,7.08,5.09,,4.56,4.36,5.4,0,vara,Liceu tehnic
2020,Satu Mare,Urban,M,Real,8.51,7.93,,6.98,7.31,7.74,1,vara,Liceu teoretic
2020,Braila,Urban,F,Real,5.87,7.67,,6.9,7.34,6.89,1,vara,Liceu teoretic
2020,Calarasi,Urban,F,Tehnologic,6.06,5.99,,6.05,,6.03,1,vara,Liceu tehnic
2020,Sibiu,Urban,M,Real,6.96,8.17,,8.71,7.3,7.85,1,toamna,Colegiu national
2020,Olt,Urban,F,Sportiv,6.41,,5.54,8.33,3.75,6.33,1,toamna,Liceu teoretic
2020,Arges,Urban,F,Tehnologic,7.01,7.77,,8.64,7.31,7.74,1,vara,Liceu teoretic
2020,Suceava,Rural,M,Tehnologic,3.97,7.14,,5.97,6.75,5.84,0,toamna,Grup scolar
2020,Cluj,Urban,M,Tehnologic,6.89,5.29,,6.63,,6.27,1,vara,Liceu teoretic
2020,Cluj,Rural,M,Uman,4.99,,6.22,5.18,6.22,5.57,0,vara,Liceu tehnic
2020,Salaj,Urban,M,Uman,5.88,,5.86,7.54,6.58,6.45,1,vara,Liceu teoretic
2020,Gorj,Rural,F,Uman,5.5,,6.33,5.97,6.46,6.01,1,vara,Liceu tehnic
2020,Salaj,Rural,M,Tehnologic,6.2,5.75,,4.52,6.15,5.58,0,vara,Liceu tehnic
2020,Vrancea,Rural,M,Tehnologic,6.0,6.01,,5.75,5.36,5.84,0,toamna,Grup scolar
2020,Bucuresti,Urban,F,Real,6.4,5.15,,6.9,5.77,6.1,1,vara,Grup scolar
2020,Mehedinti,Urban,F,Tehnologic,6.42,7.29,,4.8,5.87,6.13,0,vara,Liceu teoretic
2020,Sibiu,Urban,M,Uman,7.6,,6.32,5.63,7.61,6.67,1,vara,Liceu tehnic
2020,Constanta,Urban,M,Real,,7.56,,8.28,7.69,0.0,0,vara,Colegiu national
2020,Drobeta-Tr. Severin,Urban,M,Uman,6.6,,5.62,7.19,5.92,6.39,1,vara,Liceu teoretic
2020,Galati,Urban,F,Real,5.79,9.43,,7.57,,7.6,1,toamna,Liceu tehnic
2020,Galati,Rural,F,Tehnologic,6.1,,,7.52,5.79,0.0,0,vara,Grup scolar
2020,Satu Mare,Urban,M,Real,7.23,6.62,,7.01,6.79,6.93,1,toamna,Colegiu national
2020,Sibiu,Urban,M,Uman,7.08,,,,7.91,0.0,0,vara,Liceu tehnic
2020,Giurgiu,Urban,M,Tehnologic,7.18,5.32,,4.88,7.09,5.98,0,toamna,Liceu tehnic
2020,Mures,Urban,M,Pedagogic,6.32,,5.88,7.0,9.38,6.83,1,toamna,Colegiu national
2020,Brasov,Urban,F,Uman,7.72,,5.63,6.7,6.89,6.71,1,vara,Liceu tehnic
2020,Iasi,Urban,F,Tehnologic,6.37,,,6.58,6.22,0.0,0,vara,Liceu tehnic
2020,Dolj,Rural,M,Uman,7.05,,6.82,6.76,8.03,7.04,1,vara,Liceu tehnic
2020,Alba,Rural,F,Real,5.73,,,7.11,6.72,0.0,0,vara,Liceu teoretic
2020,Timis,Urban,F,Uman,,,6.67,4.05,9.46,0.0,0,vara,Grup scolar
2020,Neamt,Rural,M,Tehnologic,6.32,7.75,,6.69,7.63,7.02,1,vara,Liceu teoretic
2020,Mehedinti,Rural,F,Tehnologic,6.63,6.03,,6.18,6.32,6.29,1,toamna,Colegiu national
2020,Satu Mare,Urban,M,Uman,7.56,,6.1,4.82,5.25,6.03,0,toamna,Grup scolar
2020,Cluj,Urban,M,Real,5.86,6.41,,6.8,7.08,6.46,1,vara,Liceu tehnic
2020,Ialomita,Rural,M,Real,4.41,6.58,,6.34,6.51,5.88,0,vara,Liceu teoretic
2020,Teleorman,Urban,M,Tehnologic,5.34,6.67,,,4.29,0.0,0,vara,Grup scolar
2020,Harghita,Rural,M,Tehnologic,5.8,6.98,,6.14,7.75,6.51,1,toamna,Grup scolar
2020,Cluj,Urban,F,Tehnologic,6.18,7.59,,5.84,6.37,6.51,1,toamna,Colegiu national
2020,Vaslui,Urban,F,Uman,8.55,,7.67,7.05,7.73,7.75,1,vara,Colegiu national
2020,Calarasi,Urban,F,Uman,5.54,,3.97,4.88,,4.8,0,vara,Liceu tehnic
2020,Valcea,Rural,F,Real,6.07,7.33,,6.25,7.9,6.74,1,vara,Colegiu national
2020,Botosani,Urban,F,Real,7.69,5.92,,6.94,7.61,6.96,1,toamna,Colegiu national
2020,Suceava,Rural,F,Real,4.87,6.98,,8.23,7.2,6.77,0,vara,Liceu teoretic
2020,Mures,Urban,M,Sportiv,,,4.37,5.76,5.57,0.0,0,vara,Liceu teoretic
2020,Mures,Rural,F,Tehnologic,6.07,6.93,,4.49,5.92,5.84,0,vara,Liceu teoretic
2020,Ilfov,Urban,M,Tehnologic,6.55,5.98,,,7.83,0.0,0,vara,Liceu teoretic
2020,Maramures,Rural,F,Real,5.37,5.66,,4.49,5.0,5.15,0,vara,Grup scolar
2020,Ialomita,Rural,M,Uman,5.96,,7.33,6.8,8.02,6.89,1,vara,Colegiu national
2020,Olt,Urban,M,Uman,6.95,,6.88,4.49,7.85,6.36,0,toamna,Liceu tehnic
2020,Botosani,Urban,M,Uman,4.98,,7.11,5.75,7.59,6.18,0,vara,Grup scolar
2020,Dolj,Urban,F,Uman,5.53,,6.58,6.34,,6.15,1,vara,Liceu teoretic
2020,Satu Mare,Urban,F,Sportiv,4.77,,8.43,8.27,5.84,6.97,0,toamna,Grup scolar
2020,Salaj,Urban,F,Tehnologic,4.77,7.4,,7.08,6.51,6.43,0,toamna,Colegiu national
2020,Drobeta-Tr. Severin,Rural,M,Real,4.55,5.27,,4.7,5.13,4.88,0,vara,Grup scolar
2020,Valcea,Urban,F,Uman,7.32,,8.05,6.73,7.54,7.39,1,vara,Liceu teoretic
2020,Bihor,Urban,M,Real,5.74,8.39,,5.36,5.53,6.36,1,vara,Liceu teoretic
2020,Alba,Urban,F,Real,7.57,6.12,,5.83,,6.51,1,vara,Liceu tehnic
2020,Botosani,Urban,F,Sportiv,6.62,,6.02,6.86,5.78,6.4,1,vara,Liceu teoretic
2020,Salaj,Urban,M,Tehnologic,,7.34,,5.7,6.82,0.0,0,vara,Colegiu national
2020,Arges,Urban,M,Real,7.16,6.14,,4.74,6.87,6.14,0,vara,Liceu teoretic
2020,Suceava,Rural,M,Uman,7.36,,6.51,5.7,,6.52,1,toamna,Liceu tehnic
2020,Sibiu,Urban,F,Uman,7.07,,9.24,7.6,8.63,8.06,1,vara,Colegiu national
2020,Calarasi,Urban,F,Tehnologic,6.13,4.27,,5.82,7.16,5.66,0,vara,Liceu tehnic
2020,Covasna,Urban,M,Uman,7.68,,7.55,5.91,5.48,6.82,1,vara,Liceu teoretic
2020,Bacau,Urban,M,Real,8.42,6.92,,7.99,6.65,7.62,1,toamna,Grup scolar
2020,Satu Mare,Urban,M,Uman,8.39,,6.94,5.06,8.01,6.97,1,vara,Liceu teoretic
2020,Dambovita,Rural,M,Real,6.05,7.68,,6.79,6.17,6.74,1,toamna,Liceu teoretic
2020,Mures,Urban,F,Uman,7.24,,7.46,7.32,8.98,7.57,1,vara,Colegiu national
2020,Bistrita-Nasaud,Urban,F,Real,7.0,8.52,,7.29,4.83,7.21,1,vara,Colegiu national
2020,Teleorman,Urban,F,Real,6.43,8.03,,8.2,7.92,7.61,1,toamna,Colegiu national
2020,Hunedoara,Urban,M,Real,4.7,4.13,,5.34,,4.72,0,vara,Grup scolar
2020,Cluj,Urban,F,Real,5.97,5.6,,6.71,6.82,6.2,1,vara,Grup scolar
2020,Alba,Urban,M,Real,5.65,5.19,,9.23,6.32,6.64,1,vara,Liceu teoretic
2020,Calarasi,Urban,F,Pedagogic,7.2,,7.59,6.25,5.46,6.79,1,vara,Liceu tehnic
2020,Maramures,Urban,F,Uman,8.91,,6.35,9.36,6.65,7.98,1,toamna,Colegiu national
2020,Iasi,Rural,M,Uman,8.35,,7.32,7.9,7.71,7.84,1,vara,Colegiu national
2020,Harghita,Urban,M,Uman,7.72,,6.05,6.73,9.05,7.15,1,vara,Liceu tehnic
2020,Salaj,Urban,F,Real,4.77,7.47,,9.83,8.66,7.54,0,vara,Liceu tehnic
2020,Drobeta-Tr. Severin,Rural,F,Uman,7.8,,,9.51,,0.0,0,toamna,Colegiu national
2020,Valcea,Urban,M,Pedagogic,8.31,,5.81,4.24,7.68,6.34,0,vara,Liceu tehnic
2020,Dambovita,Urban,M,Real,,6.2,,7.6,6.28,0.0,0,vara,Grup scolar
2020,Mures,Rural,M,Pedagogic,5.76,,8.88,6.22,7.19,6.99,1,vara,Liceu teoretic
2020,Neamt,Rural,M,Pedagogic,6.65,,5.23,6.04,5.75,5.94,0,vara,Grup scolar
2020,Neamt,Urban,M,Pedagogic,8.35,,9.49,7.21,7.35,8.21,1,vara,Colegiu national
2020,Giurgiu,Urban,F,Real,7.84,7.91,,7.72,7.15,7.73,1,vara,Colegiu national
2020,Harghita,Urban,F,Uman,7.94,,7.9,7.0,8.28,7.71,1,vara,Liceu tehnic
2020,Vrancea,Urban,F,Tehnologic,4.54,8.33,,8.27,5.27,6.79,0,vara,Liceu teoretic
2020,Salaj,Rural,M,Real,6.37,5.73,,6.98,7.5,6.52,1,vara,Grup scolar
2020,Bacau,Rural,M,Uman,8.93,,7.13,6.52,,7.53,1,vara,Liceu teoretic
2020,Olt,Urban,F,Tehnologic,7.05,5.46,,5.02,6.76,5.97,0,vara,Liceu teoretic
2020,Constanta,Urban,F,Sportiv,7.23,,7.15,6.55,7.34,7.03,1,vara,Liceu teoretic
2020,Brasov,Rural,F,Real,5.68,6.48,,7.84,,6.67,1,toamna,Liceu teoretic
2020,Teleorman,Urban,F,Real,5.34,7.91,,8.5,4.29,6.83,1,toamna,Liceu tehnic
2020,Bihor,Rural,M,Real,4.87,5.54,,6.22,9.06,6.05,0,vara,Liceu teoretic
2020,Brasov,Urban,F,Real,6.21,6.35,,6.24,6.26,6.27,1,toamna,Liceu tehnic
2020,Caras-Severin,Urban,F,Uman,7.73,,8.9,8.86,8.23,8.46,1,vara,Colegiu national
2020,Mures,Urban,M,Tehnologic,5.46,7.38,,7.68,,6.84,1,vara,Grup scolar
2020,Gorj,Urban,F,Tehnologic,5.46,6.53,,5.49,7.72,6.1,1,vara,Liceu teoretic
2020,Tulcea,Urban,F,Pedagogic,8.0,,,8.54,8.14,0.0,0,toamna,Liceu teoretic
2020,Cluj,Rural,F,Uman,4.35,,9.04,7.43,4.52,6.59,0,vara,Liceu teoretic
2020,Galati,Urban,F,Uman,5.8,,7.27,6.52,8.24,6.77,1,vara,Colegiu national
2020,Arges,Urban,M,Tehnologic,6.11,6.63,,7.42,,6.72,1,vara,Liceu tehnic
2020,Salaj,Urban,F,Pedagogic,8.54,,6.89,7.42,4.46,7.17,1,vara,Liceu tehnic
2020,Timis,Urban,F,Pedagogic,7.09,,6.91,7.18,9.65,7.43,1,vara,Liceu tehnic
2020,Galati,Urban,F,Uman,6.27,,8.23,7.61,5.86,7.15,1,vara,Liceu teoretic
2020,Prahova,Rural,M,Pedagogic,6.38,,6.75,7.9,8.4,7.21,1,vara,Liceu teoretic
2020,Suceava,Urban,F,Uman,6.54,,7.99,5.39,7.18,6.72,1,vara,Grup scolar
2020,Tulcea,Rural,F,Pedagogic,6.99,,5.59,4.86,7.36,6.03,0,vara,Liceu teoretic
2020,Constanta,Urban,F,Tehnologic,5.98,3.45,,4.27,5.68,4.73,0,vara,Grup scolar
2020,Botosani,Urban,M,Real,4.3,6.43,,6.52,6.17,5.81,0,vara,Grup scolar
2020,Giurgiu,Urban,F,Pedagogic,6.86,,5.17,6.91,5.67,6.22,1,vara,Liceu tehnic
2020,Prahova,Rural,F,Real,7.36,3.66,,8.38,7.38,6.6,0,toamna,Grup scolar
2020,Olt,Urban,F,Pedagogic,7.28,,5.48,7.81,7.78,6.99,1,vara,Liceu teoretic
2020,Harghita,Rural,M,Tehnologic,5.04,5.59,,8.4,7.53,6.51,1,vara,Liceu teoretic
2020,Bihor,Urban,M,Tehnologic,6.18,7.54,,6.26,8.16,6.87,1,vara,Liceu teoretic
2020,Olt,Rural,F,Real,5.33,7.4,,3.88,7.18,5.77,0,vara,Liceu teoretic
2020,Covasna,Urban,M,Real,5.96,8.27,,6.01,4.85,6.48,1,vara,Liceu teoretic
2020,Dolj,Urban,F,Sportiv,8.29,,5.83,6.37,5.47,6.64,1,vara,Liceu tehnic
2020,Teleorman,Urban,M,Uman,7.45,,6.43,6.93,,6.94,1,vara,Liceu teoretic
2020,Galati,Urban,F,Tehnologic,,4.67,,7.64,,0.0,0,vara,Liceu tehnic
2020,Buzau,Urban,F,Tehnologic,6.68,6.99,,5.85,,6.51,1,vara,Liceu teoretic
2020,Salaj,Urban,M,Tehnologic,4.54,,,5.68,6.47,0.0,0,vara,Liceu teoretic
2020,Iasi,Urban,M,Tehnologic,8.32,6.37,,6.37,7.21,7.05,1,toamna,Colegiu national
2020,Teleorman,Urban,F,Real,6.32,9.62,,8.56,9.65,8.38,1,vara,Colegiu national
2020,Mehedinti,Urban,M,Uman,,,6.7,7.27,7.42,0.0,0,toamna,Colegiu national
