company_name,year,sector,current_ratio,quick_ratio,debt_ratio,debt_to_equity,net_profit_margin,return_on_assets,return_on_equity,asset_turnover,working_capital_ratio,interest_coverage,is_bankrupt
FRESENIUS KABI ROMANIA SRL,2020,Comert,1.9784,1.5237,0.4678,0.8792,6.8014,9.0961,17.0931,1.3374,0.4577,4.3623,
SANTA SA,2020,Comert,3.0125,1.8843,0.2755,0.3862,12.7031,29.3981,41.2152,2.3143,0.5544,25.0816,
ELECTROCONSTRUCTIA ELECON SA,2020,Comert,1.9531,1.4567,0.4692,0.8838,8.3963,15.5446,29.2837,1.8514,0.4472,7.5678,
RECON SA,2020,Comert,1.7201,0.9218,0.5134,1.055,6.1508,17.9152,36.8159,2.9127,0.3697,8.3095,
AL-KARNAK SRL,2020,Comert,4.1812,2.9427,0.2358,0.3085,10.0491,15.3238,20.0511,1.5249,0.75,15.3189,
ICCO E.M.T.(ELECTRONIC MANUFACTURING TEHNOLOGY) SRL,2020,Comert,0.709,0.709,0.5048,1.0193,27.5834,48.0505,97.0272,1.742,-0.1469,19.7287,
DORIPESCO SA,2020,Comert,1.5335,0.3054,0.5895,1.436,-6.3558,-5.4959,-13.388,0.8647,0.3145,-1.5932,
AGETAPS SRL,2020,Comert,1.1604,0.3748,0.8114,4.3036,7.7378,46.7473,247.9273,6.0414,0.1302,14.9344,
IPORO COM SRL,2020,Comert,0.7351,0.3101,0.896,8.6158,0.584,0.8528,8.2005,1.4603,-0.2373,0.2894,
PREMS-TECHNOLOGICAL PRODUCTS SA (PREMS-T.P.SA),2020,Comert,0.6389,0.6302,1.066,-16.1402,18.8757,17.316,-262.1667,0.9174,-0.385,3.4208,
ROST COM SRL,2020,Comert,1.8088,0.7085,0.412,0.7007,19.311,51.9892,88.4187,2.6922,0.3332,26.7571,
RAMOSS COM SRL,2020,Comert,1.1691,0.9657,0.8284,5.0358,3.8396,7.7032,46.8302,2.0062,0.1401,2.2652,
SONEPAR ROMANIA S.R.L.,2020,Comert,1.6937,0.981,0.5899,1.4384,18.3228,34.971,85.2741,1.9086,0.4092,13.7114,
MIXIHEBLES SRL,2020,Comert,1.1512,0.4828,0.8224,4.6301,4.4919,17.7257,99.7972,3.9462,0.1244,5.0924,
ENERGO SA,2020,Comert,4.7608,3.8595,0.1919,0.241,10.6697,18.0783,22.7066,1.6944,0.7215,21.5816,
VECTRA INTERNATIONAL SRL,2020,Comert,0.7963,0.3871,0.735,2.7742,-5.7606,-4.9535,-18.6958,0.8599,-0.1497,-1.3478,
DORIPESCO PROD SRL,2020,Comert,0.2946,0.2946,0.4516,0.8235,4.5591,10.5087,19.1628,2.305,-0.3186,5.5994,
CUADRIPOL SA,2020,Comert,1.8017,1.2812,0.532,1.1366,18.9065,29.4856,62.9983,1.5595,0.4265,13.1596,
MEGANOVA SRL,2020,Comert,0.1971,0.1722,1.652,-2.5337,-0.9558,-6.6172,10.1489,6.9235,-1.3264,-0.8011,
CONSILPREST SRL,2020,Comert,1.2181,0.8,0.7943,3.8621,7.8934,13.6542,66.3888,1.7298,0.1733,4.0489,
INMAACRO SRL,2020,Comert,0.4649,0.0948,1.2012,-5.9698,-13.8295,-31.3219,155.6652,2.2649,-0.6428,-4.7898,
HIPERDIA SA,2020,Comert,4.7115,4.1497,0.1292,0.1522,5.3696,2.9426,3.4646,0.548,0.4797,5.5696,
ROM BALKANELLAS IMPEX SRL,2020,Comert,19.4324,16.4522,0.051,0.0541,5.9076,11.4511,12.1498,1.9384,0.9399,52.3001,
TATA TECHNOLOGIES SRL,2020,Comert,2.56,2.3491,0.3906,0.641,24.8023,67.8345,111.3168,2.735,0.6094,38.932,
RACORDNORM HYDRAULIK SRL,2020,Comert,0.8985,0.2062,0.6303,1.7046,3.4459,7.6632,20.7256,2.2239,-0.064,2.8559,
S.T.S. TRADING SRL,2020,Comert,9.0817,8.5326,0.0635,0.0678,30.8568,16.3886,17.5003,0.5311,0.5134,54.951,
CEPLINSCOM SRL,2020,Comert,8.7454,8.2409,0.0826,0.0914,32.2755,39.6466,43.8614,1.2284,0.64,111.3216,
LIAMED SRL,2020,Comert,5.1421,5.1421,0.1912,0.2365,5.5347,18.8428,23.2984,3.4045,0.7921,25.209,
AMANN ROMANIA SRL,2020,Comert,1.6816,0.2338,0.5947,1.4671,25.7273,9.7037,23.9397,0.3772,0.4053,3.5959,
STEINEL MANAGEMENT SRL,2020,Comert,1.1652,1.0,0.8177,4.4857,4.4973,11.342,62.2184,2.5219,0.1351,3.0137,
EURO-TOUR SRL,2020,Comert,3.1202,1.4583,0.299,0.4447,4.5864,28.0178,41.6666,6.1089,0.634,21.6666,
ABITARE C.G. SRL,2020,Comert,1.1092,0.3972,0.8684,6.5979,1.5815,3.5599,27.048,2.2509,0.0949,0.9595,
WATERS ROMANIA SRL,2020,Comert,1.1349,0.5881,0.6652,1.9869,10.1381,13.1454,39.2643,1.2966,0.0897,4.3878,
EUROPIG SA,2020,Comert,3.7519,1.8484,0.1905,0.2354,4.1307,12.5576,15.5134,3.0401,0.5243,15.0432,
UPRUC CTR SA,2020,Comert,0.8045,0.5569,0.554,1.242,14.8775,7.825,17.544,0.526,-0.1083,3.0051,
MORANI IMPEX SRL,2020,Comert,1.4799,0.7023,0.3615,0.5838,3.8946,5.3003,8.5605,1.3609,0.1735,3.3354,
EURO-MOTOR SRL,2020,Comert,0.9877,0.8967,0.5165,1.0684,7.5767,8.4001,17.3743,1.1087,-0.0064,3.8903,
SEDA-INVEST SRL,2020,Comert,0.8105,0.036,1.0592,-17.8863,-12.6619,-9.1482,154.4795,0.7225,-0.2008,-1.6327,
ARPLAMA ROMANIA SRL,2020,Comert,0.9171,0.5687,0.6482,1.8425,2.2368,3.7076,10.5389,1.6576,-0.0537,1.2265,
UNIOR-TEPID SRL,2020,Comert,0.7881,0.3419,0.6322,1.7187,5.4492,9.7686,26.558,1.7927,-0.134,3.6711,
GENETRIX S.A.,2020,Comert,0.954,0.0021,1.0482,-21.7313,-2.6308,-1.639,33.9779,0.623,-0.0482,-0.1937,
ROULEAU-GUICHARD ROUMANIE SRL,2020,Comert,4.59,3.865,0.2179,0.2785,35.0619,38.6629,49.4323,1.1027,0.7821,36.4949,
DALLMAYR VENDING & OFFICE SOCIETATE ÎN COMANDITĂ SIMPLĂ,2020,Comert,51.6052,51.6052,0.0173,0.0176,48.4144,11.3892,11.5893,0.2352,0.8736,135.881,
NOVA PAN SRL,2020,Comert,1.9377,1.4045,0.4951,1.2307,2.6736,3.4011,8.4543,1.2721,0.4643,1.6559,
EVIDEN ROMANIA S.R.L.,2020,Comert,0.7521,0.731,0.5108,2.7254,38.5199,14.1525,75.5113,0.3674,-0.1266,5.6851,
ESPRIT GROUP SRL,2020,Comert,1.1379,0.0682,0.7321,2.7332,5.4092,15.6776,58.5272,2.8983,0.1009,4.8852,
RC-CF TRANS SRL,2020,Comert,1.1741,0.0594,0.725,2.6362,7.1059,11.1609,40.5837,1.5707,0.1263,3.6654,
FIN-ECO SA,2020,Comert,2.1223,1.4073,0.3792,0.6108,30.6118,49.0962,79.0828,1.6038,0.4256,30.1493,
PIROCHIM VICTORIA SA,2020,Comert,1.1025,0.4992,0.8049,4.1249,5.2663,5.1678,26.4844,0.9813,0.0825,1.5085,
CENTRUL MEDICAL MED-AS 2003 SRL,2020,Comert,2.3663,2.3258,0.2827,0.3958,64.1518,27.1506,38.0115,0.4232,0.3863,19.7318,
OLIN SRL,2020,Comert,0.4392,0.3352,0.7206,2.5877,-2.1217,-3.1952,-11.475,1.506,-0.4041,-0.8869,
COMPANIA NATIONALA ROMARM S.A. FILIALA SOCIETATEA METROM S.A.,2020,Comert,1.3799,0.7606,0.6052,1.5329,3.0755,6.0529,15.3317,1.9681,0.2299,2.4369,
DELCAR SRL,2020,Comert,0.5768,0.4423,1.576,-2.6473,-12.4165,-9.0429,15.1896,0.7283,-0.667,-1.1476,
ROM PAPER SRL,2020,Comert,1.5413,1.2892,0.643,1.872,2.766,4.3222,12.5835,1.5626,0.3481,1.5519,
EUROPEAN LIGHTING MANUFACTURER-ROMANIA S.R.L.,2020,Comert,4.2499,3.3736,0.198,0.2468,29.0457,17.188,21.4304,0.5918,0.6434,18.2233,
POULTRY BRASOV S.R.L.,2020,Comert,11.9322,11.4067,0.0802,0.0872,5.0578,10.5915,11.5147,2.0941,0.8765,31.0373,
VINCOM DISTRIBUTION SRL,2020,Comert,0.8989,0.8387,0.7608,3.1806,4.2938,10.6815,44.6556,2.4876,-0.0769,3.3615,
GEIGER BRAȘOV S.R.L.,2020,Comert,0.1443,0.006,1.859,-2.1642,97.0,7.6473,-8.9029,0.0788,-1.5908,0.8482,
SALCO SERV SA,2020,Comert,1.3647,1.0416,0.7054,2.3941,3.9343,4.7235,16.032,1.2006,0.2573,1.6557,
DACIA PLANT SRL,2020,Comert,3.019,1.32,0.28,0.3888,7.3968,10.0506,13.9587,1.3588,0.5653,8.3931,
JTTI ROMANIA SRL,2020,Comert,37.9715,37.9715,0.0263,0.027,55.8203,97.1896,99.8184,1.7411,0.9737,200.0,
TECHNO MONTAJ SRL,2020,Comert,1.5909,1.5772,0.4223,0.731,14.6729,15.6594,27.1071,1.0672,0.2496,7.9522,
HIDRO-SAL COM SRL,2020,Comert,2.479,2.1146,0.3601,0.5627,5.3338,3.6374,5.6844,0.682,0.5326,2.4055,
ALPIN 2003 SRL,2020,Comert,1.0765,0.6789,0.8716,6.7865,2.0775,11.9222,92.832,5.7388,0.0667,3.176,
WITTER BRASOV S.R.L.,2020,Comert,1.3352,0.7617,0.6261,1.6747,9.9465,27.7386,74.1919,2.7888,0.2099,10.4714,
SEZAR FOREST SRL,2020,Comert,8.2889,3.8137,0.1206,0.1372,9.6759,24.0481,27.3474,2.4854,0.8794,52.2276,
ALUFIX SRL,2020,Comert,1.3704,0.0037,0.7297,2.6995,1.6317,1.1487,4.2497,0.704,0.2703,0.5079,
ICCO INSTAL SRL,2020,Comert,0.868,0.7926,0.4728,0.8967,3.1372,8.5041,16.1298,2.7107,-0.0624,4.1413,
METROM INDUSTRIAL PARC SA,2020,Comert,0.6768,0.5111,0.3485,0.5349,8.6345,8.841,13.5701,1.0239,-0.1126,6.2439,
OPTIPLAZA SRL,2020,Comert,1.3879,0.2818,0.5028,1.0216,13.0753,9.6397,19.5859,0.7372,0.195,4.5706,
OLIN FOODS SRL,2020,Comert,3.479,3.3669,0.2874,0.4034,2.3,34.0254,47.751,14.7938,0.7126,32.6597,
ARMATURENFABRIK FRANZ SCHNEIDER SRL,2020,Comert,0.7948,0.7098,1.2581,-4.8744,32.544,38.6716,-149.8306,1.1883,-0.2581,6.5199,
EMTECH SRL,2020,Comert,1.1701,0.5333,0.7754,3.4528,2.4419,6.4382,28.6683,2.6365,0.1319,1.953,
STAR MULTITRADE SRL,2020,Comert,3.8075,2.9439,0.2467,0.3275,-4.8528,-3.4895,-4.6322,0.7191,0.6926,-2.0258,
SERVICII MANDREANA SRL,2020,Comert,0.828,0.3307,0.9517,19.693,6.1988,4.828,99.906,0.7789,-0.1637,1.1808,
DEMGY FĂGĂRAȘ S.R.L.,2020,Comert,1.0338,0.8778,0.9187,11.295,0.2477,1.0968,13.4849,4.4283,0.0311,1.2044,
SERVICII DE GOSPODARIRE MAGURA CODLEI SRL,2020,Comert,0.6702,0.0636,0.3643,1.1148,7.7207,2.5589,7.83,0.3314,-0.1202,1.5016,
DELCAR TEHNIC SERVICES S.R.L.,2020,Comert,25.9153,19.5705,0.0349,0.0362,14.2644,20.1325,20.8604,1.4114,0.8694,135.0427,
DEXION STORAGE SOLUTIONS SRL,2020,Comert,1.0893,0.0186,0.8068,4.1751,4.9006,10.5667,54.6842,2.1562,0.072,2.9813,
RUBITECH ROMANIA SRL,2020,Comert,3.586,2.0979,0.2789,0.3867,8.6637,38.985,54.0602,4.4998,0.7211,29.9471,
METROM TRADING SA,2020,Comert,0.8107,0.0185,0.6168,1.6095,4.9873,4.0103,10.465,0.8041,-0.1168,1.543,
EREN CONS SRL,2020,Comert,1.0002,1.0002,0.5082,1.0334,24.4679,44.7812,91.0561,1.8302,0.0001,19.7838,
TECHNYX EURO SERVICES SRL,2020,Comert,0.1152,0.0005,0.7568,3.1122,0.1523,0.0798,0.3283,0.5242,-0.6696,0.1519,
R.S. ACTIV SRL,2020,Comert,0.9694,0.1375,0.5609,1.2772,3.6264,7.12,16.2137,1.9634,-0.0172,2.9107,
THE FAMILY BUTCHERS ROMANIA S.R.L.,2020,Comert,1.2986,0.418,0.77,3.3485,4.5304,4.3095,18.7396,0.9512,0.23,1.6291,
DOROBEIUL SRL,2020,Comert,4.9318,3.8205,0.1537,0.1816,3.0643,19.0713,22.5355,6.2238,0.6044,28.8581,
METAL BRASOV EURORICAMBI SRL,2020,Comert,1.498,1.2935,0.6564,1.91,3.3862,13.7605,40.0425,4.0637,0.3269,4.8323,
ERTEX INTERNATIONAL SRL,2020,Comert,0.97,0.4166,0.6761,2.0873,3.7645,6.2006,19.1429,1.6471,-0.0203,2.1971,
REGIA PUBLICA LOCALA A PADURILOR KRONSTADT RA,2020,Comert,1.9384,1.5558,0.4623,6.0815,-21.2951,-29.6183,-389.6598,1.3908,0.4338,-12.2543,
OCOLUL SILVIC CIUCAS RA,2020,Comert,0.5803,0.0049,1.3257,-4.0704,-9.5712,-57.5353,176.6586,6.0113,-0.5564,-7.774,
LOEDIGE MACHINE SRL,2020,Comert,0.6525,0.5194,0.607,1.5445,80.0936,0.7253,1.8454,0.0091,-0.2109,0.2534,
M.T.M. TECHNO GROUP SRL,2020,Comert,2.1491,1.6123,0.4181,0.7185,10.3046,25.7404,44.235,2.498,0.4804,13.1848,
NITROPARC SRL,2020,Comert,0.6804,0.1927,1.4233,-3.3626,3.2219,56.2644,-132.9283,17.463,-0.4549,9.1711,
BAMAREC SRL,2020,Comert,2.655,2.0802,0.2892,0.4068,25.7838,63.7444,89.6775,2.4723,0.4786,51.3293,
PSICONTROL SRL,2020,Comert,5.0275,1.8515,0.1762,0.2138,8.444,8.6147,10.4567,1.0202,0.7094,10.8253,
HTI INTERNATIONAL ROMANIA SRL,2020,Comert,1.9689,1.1336,0.4533,1.0213,1.4556,2.7161,6.1187,1.8659,0.4393,1.4349,
MONT BLANC INDUSTRI SRL,2020,Comert,4.0105,0.9703,0.2075,0.2619,9.0484,12.3198,15.5464,1.3615,0.6248,13.5915,
ITC LOGISTIC ROMANIA SRL,2020,Comert,4.5879,3.3977,0.1845,0.2335,18.3749,9.2738,11.7366,0.5047,0.662,10.4927,
BENNING POWER ELECTRONICS ROM SCS,2020,Comert,0.2278,0.173,0.9617,25.0888,3.4529,3.8317,99.9647,1.1097,-0.7426,1.1918,
AQUACARAS SA,2020,Comert,0.8818,0.8371,0.7461,3.3529,4.7652,4.2786,19.2288,0.8979,-0.0882,1.4857,
GRAFIT EXPRES SRL,2020,Comert,2.7098,1.7877,0.2986,0.4257,5.4957,41.3378,58.9358,7.5218,0.5105,32.429,
BANATFARMING SRL,2020,Comert,1.1888,0.638,0.716,2.5208,10.2543,11.3625,40.0053,1.1081,0.1351,3.7099,
ROMPROFIX SRL,2020,Comert,0.4872,0.4781,0.6294,1.6986,1.1742,2.537,6.8464,2.1607,-0.3228,1.6274,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NAŢIONAL SEMENIC - CHEILE CARAŞULUI RA,2020,Comert,18.5815,9.1719,0.0417,0.0435,-12.3138,-12.344,-12.8807,1.0025,0.7326,-54.165,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NAŢIONAL DOMOGLED - VALEA CERNEI RA,2020,Comert,1.0204,0.4166,0.6003,1.5021,20.3906,20.5331,51.376,1.007,0.0123,7.102,
R.N.P. ROMSILVA - ADMINISTRAŢIA PARCULUI NAŢIONAL CHEILE NEREI - BEUŞNIŢA RA,2020,Comert,0.3804,0.1954,0.5295,1.129,32.5824,11.6395,24.8159,0.3572,-0.3281,4.47,
APA - CANAL SICHEVIŢA SRL,2020,Comert,0.9972,0.2478,0.7239,2.6215,0.1125,0.3957,1.4329,3.5165,-0.0021,0.2186,
GUGULANIA LAND SRL,2020,Comert,0.8307,0.2856,0.7458,2.9334,0.6124,1.1243,4.4222,1.8359,-0.1263,0.7939,
MASSIV FOREST PRODUCTS SRL,2020,Comert,1.4786,1.4786,0.3866,0.6303,30.8465,30.99,50.5222,1.0047,0.185,16.5751,
SILVIA & COMAN TRANS SRL,2020,Comert,21.5664,12.3462,0.0464,0.0486,31.6198,17.374,18.2187,0.5495,0.9536,79.7163,
PARABOMIR SRL,2020,Comert,1.1555,0.6825,0.8008,4.02,3.221,13.4006,67.2708,4.1604,0.1245,3.8023,
OCOLUL SILVIC BANATUL MONTAN REGIE AUTONOMĂ,2020,Comert,1.2912,0.8543,0.7487,2.9791,0.6128,3.1587,12.5689,5.1548,0.218,0.9892,
FELINVEST SA,2020,Comert,1.0554,0.2831,0.7927,4.3227,5.2514,22.8529,124.6131,4.3518,0.0439,6.4092,
TCI CONTRACTOR GENERAL SA,2020,Comert,4.1083,3.3633,0.2379,0.3122,40.1342,68.1656,89.4485,1.6984,0.7396,67.2803,
NAPOMAR SA,2020,Comert,0.8911,0.7492,0.6603,1.9435,11.3474,14.7334,43.368,1.2984,-0.0719,5.1358,
PRODVINALCO SA,2020,Comert,4.7556,1.713,0.1449,0.1694,3.4988,2.5211,2.9481,0.7206,0.544,4.2747,
ROLICOM IMPORT EXPORT SRL,2020,Comert,1.2717,0.071,0.7864,3.6811,23.983,9.1519,42.8409,0.3816,0.2136,2.6186,
NAPOCHIM SA,2020,Comert,1.0422,0.2085,0.8598,6.1311,2.6009,4.1369,29.5004,1.5906,0.0363,1.2542,
ACSA SA,2020,Comert,0.9778,0.9294,0.9541,20.7861,0.0539,0.0453,0.9859,0.8395,-0.0212,0.0162,
GRANDEMAR SA,2020,Comert,0.9861,0.6009,0.7358,2.7852,1.4688,6.2134,23.5187,4.2302,-0.0102,2.056,
PLANTEXTRAKT SRL,2020,Comert,0.1533,0.0078,6.5216,-1.1811,0.3358,1.6953,-0.307,5.0481,-5.5216,0.2068,
DOMENIUL PUBLIC NAPOCA S.A.,2020,Comert,1.2804,0.1993,0.7092,2.4393,2.2505,28.5336,98.1344,12.679,0.1988,9.2687,
DOMENIUL PUBLIC TURDA SA,2020,Comert,0.726,0.1077,1.3633,-3.7525,9.8676,8.2508,-22.7103,0.8361,-0.3736,1.3248,
TERMOFICARE NAPOCA S.A.,2020,Comert,2.2393,1.2861,0.3604,0.5635,14.3205,63.9154,99.9288,4.4632,0.4466,41.6124,
REMARUL 16 FEBRUARIE SA,2020,Comert,0.6677,0.5292,0.5105,1.0429,5.5424,6.7967,13.8846,1.2263,-0.1696,3.1294,
ELECTROCERAMICA SA,2020,Comert,0.3864,0.3554,2.569,-1.6373,-67.5037,-97.642,62.2311,1.4465,-1.5762,-7.4735,
ELM ELECTROMONTAJ CLUJ SA,2020,Comert,3.0271,0.3939,0.2987,0.4271,6.9899,10.6837,15.2785,1.5285,0.6055,8.1884,
ELECTROSIGMA SRL,2020,Comert,37.9373,33.5753,0.0238,0.0244,1.6592,6.1911,6.342,3.7313,0.8789,61.7305,
ROXER GRUP S.R.L.,2020,Comert,1.3428,1.2917,0.1611,0.1944,1.5191,0.6425,0.7751,0.4229,0.0552,0.7976,
NORD CONFOREST SA,2020,Comert,9.4925,1.8521,0.0418,0.0436,6.1483,18.1799,18.972,2.9569,0.3546,100.5596,
TRANSIM SA,2020,Comert,1.1253,0.242,0.8887,7.9816,24.6991,11.0966,99.6645,0.4493,0.1113,2.8007,
AGROPAN PRODCOM SRL,2020,Comert,0.8046,0.0057,1.1354,-8.3838,-51.4049,-13.5432,100.0,0.2635,-0.2219,-2.3392,
VITACOM ELECTRONICS SRL,2020,Comert,2.0009,1.0362,0.4253,0.7401,5.4725,4.9749,8.6566,0.9091,0.4257,2.7346,
MONO CONSTRUCTII SRL,2020,Comert,0.8272,0.5081,0.8352,5.5346,-1.0969,-0.4987,-3.3049,0.4547,-0.1443,-0.0781,
ONCOS SA,2020,Comert,0.0906,0.0906,0.5356,1.1532,48.063,8.5335,18.3739,0.1775,-0.487,3.2544,
INVEST SERVICII COMERCIALE SRL,2020,Comert,5.0577,2.1447,0.1897,0.2341,12.9971,49.3867,60.9467,3.7998,0.7696,59.685,
CORAMET IMPORT EXPORT SRL,2020,Comert,5.2748,3.4246,0.1304,0.15,3.5795,15.7488,18.1107,4.3997,0.5575,28.3735,
ADMINISTRAREA DOMENIULUI PUBLIC GHERLA SA,2020,Comert,1.3793,0.1168,0.2246,0.2897,-0.678,-1.3347,-1.7213,1.9686,0.0852,-0.7796,
GRUP 4 INSTALATII SA,2020,Comert,0.7801,0.0504,1.2819,-4.5475,-31.3724,-20.6013,73.0831,0.6567,-0.2819,-3.1117,
TIGER SOMES IMPEX SA,2020,Comert,4.8924,2.8755,0.1992,0.2488,20.8162,40.7106,50.8405,1.9557,0.7756,46.4327,
TIRANA IMPORT EXPORT SRL,2020,Comert,3.0406,1.7913,0.3289,0.49,13.0439,66.644,99.3024,5.1092,0.6711,46.8603,
DRUMURI ȘI PODURI JUDEȚENE CLUJ S.A.,2020,Comert,0.8045,0.7354,0.7378,2.8146,0.4962,0.4893,1.8667,0.9861,-0.1442,0.1538,
LAPP INSULATORS SA,2020,Comert,11.6334,1.4912,0.0608,0.0647,3.1245,2.2948,2.4433,0.7345,0.6464,9.8459,
UNIVERS T SA,2020,Comert,1.7035,1.0684,0.3469,0.5323,0.5292,0.7399,1.1352,1.3982,0.2441,0.7549,
AGROFLIP SA,2020,Comert,0.9742,0.3663,0.5325,1.1525,8.3146,13.6094,29.4556,1.6368,-0.0138,5.8447,
LEMNCONFEX SRL,2020,Comert,0.9059,0.1975,0.6327,1.7226,12.5032,9.5948,26.1224,0.7674,-0.0595,3.4544,
C I A ABOLIV SRL,2020,Comert,3.7697,1.2229,0.1518,0.1789,7.2353,27.1632,32.0228,3.7542,0.4203,41.4333,
CLAR IMPORT EXPORT SRL,2020,Comert,0.2008,0.0459,0.9661,28.4844,0.1607,0.3322,9.7942,2.067,-0.7721,0.1265,
CINA CARMANGERIE SRL,2020,Comert,17.2995,13.9829,0.055,0.0585,46.9498,35.0181,37.2856,0.7459,0.8957,129.9978,
AEROPORTUL INTERNAȚIONAL AVRAM IANCU CLUJ RA,2020,Comert,3.3729,2.2682,0.1917,0.2374,6.224,8.9632,11.1014,1.4401,0.4549,10.9471,
MULTI-COLOR CORPORATION CLUJ NAPOCA S.R.L.,2020,Comert,4.0557,3.2552,0.2352,0.3099,4.8323,15.1668,19.9902,3.1387,0.7186,15.1373,
SUBCETATE APARTAMENTE SRL,2020,Comert,1.5542,0.6304,0.5554,1.2491,16.1906,11.4081,25.6576,0.7046,0.3078,4.3548,
MARIENBURG SCUP SRL,2020,Comert,8.6248,0.4735,0.0966,0.107,8.8811,22.457,24.8588,2.5286,0.7367,50.1062,
ECO-SERV HĂLCHIU SRL,2020,Comert,0.5345,0.1053,1.692,-2.445,-17.5663,-22.8721,33.0512,1.302,-0.7877,-2.5497,
METERSIT ROMANIA SRL,2020,Comert,0.8994,0.5519,0.6758,2.0848,3.6594,5.1682,15.9429,1.4123,-0.068,1.8262,
TĂRLUNGENI SERVICII APE SRL,2020,Comert,2.2537,1.06,0.3038,0.4363,5.8659,6.2566,8.9864,1.0666,0.3808,4.8056,
IORAGELA TRADING SRL,2020,Comert,1.5878,0.895,0.3157,0.4631,1.4546,1.148,1.6842,0.7892,0.1855,2.705,
PMG BRASOV POWDER METAL SRL,2020,Comert,2.5307,0.4861,0.341,0.5174,10.8936,6.6689,10.1194,0.6122,0.5219,4.1924,
MAX BAU MATERIALE S.R.L.,2020,Comert,1.746,1.4314,0.4836,1.3978,32.7035,34.58,99.9414,1.0574,0.3608,14.7375,
TECVIVO S.R.L.,2020,Comert,1.7522,0.9347,0.3168,0.4636,16.4857,37.1699,54.4022,2.2547,0.2383,24.5441,
ROMNAV SA,2020,Comert,0.7389,0.2921,0.946,17.5284,-27.1051,-9.5891,-177.6697,0.3538,-0.247,-1.949,
CONCIVIA SA,2020,Comert,23.831,17.6588,0.0415,0.0433,13.1989,95.7621,99.9057,7.2553,0.9469,200.0,
APAN SRL,2020,Comert,1.3679,0.7737,0.4076,0.6881,2.1935,1.2015,2.0282,0.5477,0.15,0.6929,
SCORPION COM SRL,2020,Comert,0.8407,0.2293,0.6082,1.5526,15.5717,16.6943,42.6144,1.0721,-0.0969,5.8181,
HERCULES SA,2020,Comert,1.2166,1.2044,0.7048,2.3877,0.373,0.928,3.1437,2.4879,0.1527,0.3266,
BRAICONF SA,2020,Comert,0.3694,0.3012,0.7811,3.5673,0.1341,0.433,1.9777,3.23,-0.4926,0.938,
TRACON SRL,2020,Comert,0.3209,0.2064,2.3348,-1.7492,-2.7164,-3.5875,2.6876,1.3207,-1.5857,-0.2826,
IRMEX SA,2020,Comert,1.0673,0.3359,0.5518,1.2624,1.5577,2.7348,6.2567,1.7556,0.0371,1.2391,
LOCKET TRADING SRL,2020,Comert,4.308,0.8667,0.2293,0.2975,12.8094,9.4504,12.2614,0.7378,0.7584,8.8063,
ELDOMIR IMPEX SRL,2020,Comert,2.3963,2.086,0.3311,0.4951,8.7811,13.3623,19.9773,1.5217,0.4623,9.7985,
ADMINISTRATIA ZONEI LIBERE BRAILA RA,2020,Comert,0.854,0.0136,1.171,-6.8485,-13.5737,-8.9447,52.3127,0.659,-0.171,-1.3687,
SETCAR SA,2020,Comert,2.3488,1.4875,0.3724,0.5934,7.3702,19.9311,31.7589,2.7043,0.5023,12.7864,
COMPANIA DE UTILITATI PUBLICE DUNAREA BRAILA SA,2020,Comert,0.7976,0.715,0.6827,2.152,20.1159,31.7216,99.9862,1.5769,-0.1382,11.4985,
GROPENEANU COM SRL,2020,Comert,1.6102,1.3062,0.4677,0.8788,6.2432,48.236,90.6256,7.7261,0.2854,23.7194,
BRAICAR SA,2020,Comert,0.6008,0.5469,0.6985,2.3169,9.4911,19.8579,65.8658,2.0923,-0.2788,6.6585,
ARTEFERRO BRĂILA S.R.L.,2020,Comert,0.7017,0.4239,0.4525,0.8378,0.6174,1.2877,2.3841,2.0856,-0.135,0.6935,
CARVAL TRANS SRL,2020,Comert,1.1077,0.871,0.7761,3.4664,-15.7681,-5.9814,-26.7155,0.3793,0.0836,-1.4434,
TEHNICAL DENT SRL,2020,Comert,90.3418,87.5116,0.0109,0.0111,5.8288,8.6696,8.7655,1.4874,0.977,183.5289,
SERV CLASS SRL,2020,Comert,1.2964,0.002,0.7681,3.3125,13.6222,2.6856,11.5815,0.1971,0.2276,0.84,
CHIMAGRI SRL,2020,Comert,12.7425,11.6209,0.0698,0.075,8.4903,8.1948,8.8119,0.9652,0.8191,28.0703,
TELORIAN COM SRL,2020,Comert,7.5181,6.1052,0.1289,0.1479,29.2887,87.0136,99.8841,2.9709,0.8399,159.5379,
RIGASI TRANS SRL,2020,Comert,1.5477,1.1514,0.6126,1.5858,20.2607,14.9794,38.7758,0.7393,0.3355,5.8583,
APAN MOTORS SRL,2020,Comert,0.889,0.5417,1.1144,-9.7382,-6.9716,-6.9236,60.4996,0.9931,-0.1237,-1.2425,
CELLULAR ONE SRL,2020,Comert,1.6423,1.4547,0.5845,1.4067,11.2463,35.2001,84.7156,3.1299,0.3754,13.0861,
EURO BUILDING SRL,2020,Comert,0.7748,0.1946,0.8477,5.7562,0.0161,0.0854,0.5801,5.3116,-0.1909,0.0202,
MANAGEMENT OBJECTIVES S.A.,2020,Comert,0.7685,0.504,0.2217,0.4956,1.5503,2.9105,6.5065,1.8774,-0.0513,3.182,
